"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1982","1982",71.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1983","1983",72.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1984","1984",72.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1985","1985",72.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1986","1986",72.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1987","1987",73.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1988","1988",73.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1989","1989",73.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1990","1990",73.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1991","1991",74.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1992","1992",74.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1993","1993",75,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1994","1994",75,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1995","1995",75,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1996","1996",75.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1997","1997",75.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1998","1998",75.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","1999","1999",76.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2000","2000",76.6,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2001","2001",77,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2002","2002",77.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2003","2003",77.8,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2004","2004",78.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2005","2005",78.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2006","2006",78.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2007","2007",79,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2008","2008",79.2,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2009","2009",79.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2010","2010",79.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2011","2011",79.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2012","2012",79.9,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2013","2013",80.1,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2014","2014",80.3,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2015","2015",80.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2016","2016",80.4,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2017","2017",80.5,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2018","2018",80.7,,
"EVIEHO00","Males at birth","EVIDUREV","Years","AUS","Australia","2019","2019",80.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1964","1964",31.3,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1965","1965",31.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1966","1966",31.3,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1967","1967",31.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1968","1968",31.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1969","1969",31.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1970","1970",31.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1971","1971",32,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1972","1972",32.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1973","1973",32.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1974","1974",31.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1975","1975",32.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1976","1976",32.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1977","1977",33.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1978","1978",33.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1979","1979",33.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1980","1980",33.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1981","1981",34.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1982","1982",34.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1983","1983",34.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1984","1984",35,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1985","1985",35.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1986","1986",35.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1987","1987",35.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1988","1988",35.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1989","1989",35.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1990","1990",36.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1991","1991",36.7,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1992","1992",36.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1993","1993",37.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1994","1994",37.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1995","1995",37.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1996","1996",37.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1997","1997",37.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1998","1998",38.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","1999","1999",38.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2000","2000",38.7,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2001","2001",39.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2002","2002",39.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2003","2003",39.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2004","2004",39.9,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2005","2005",40.2,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2006","2006",40.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2007","2007",40.7,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2008","2008",40.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2009","2009",41,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2010","2010",41,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2011","2011",41.3,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2012","2012",41.4,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2013","2013",41.5,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2014","2014",41.6,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2015","2015",41.7,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2016","2016",41.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2017","2017",41.8,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2018","2018",42.1,,
"EVIEHO40","Males at age 40","EVIDUREV","Years","AUS","Australia","2019","2019",42.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1964","1964",15.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1965","1965",15.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1966","1966",15.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1967","1967",15.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1968","1968",15,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1969","1969",15.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1970","1970",15,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1971","1971",15.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1972","1972",15.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1973","1973",15.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1974","1974",15.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1975","1975",16.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1976","1976",16.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1977","1977",16.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1978","1978",16.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1979","1979",17.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1980","1980",17.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1981","1981",17.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1982","1982",17.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1983","1983",17.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1984","1984",17.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1985","1985",17.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1986","1986",18.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1987","1987",18.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1988","1988",18.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1989","1989",18.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1990","1990",18.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1991","1991",19.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1992","1992",19.1,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1993","1993",19.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1994","1994",19.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1995","1995",19.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1996","1996",19.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1997","1997",19.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1998","1998",20.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","1999","1999",20.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2000","2000",20.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2001","2001",21.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2002","2002",21.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2003","2003",21.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2004","2004",21.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2005","2005",22.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2006","2006",22.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2007","2007",22.6,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2008","2008",22.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2009","2009",22.9,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2010","2010",23,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2011","2011",23.2,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2012","2012",23.3,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2013","2013",23.4,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2014","2014",23.5,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2015","2015",23.7,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2016","2016",23.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2017","2017",23.8,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2018","2018",24,,
"EVIEHO60","Males at age 60","EVIDUREV","Years","AUS","Australia","2019","2019",24.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1964","1964",12,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1965","1965",12.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1966","1966",12,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1967","1967",12.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1968","1968",11.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1969","1969",12.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1970","1970",11.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1971","1971",12.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1972","1972",12.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1973","1973",12.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1974","1974",12.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1975","1975",13.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1976","1976",12.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1977","1977",13.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1978","1978",13.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1979","1979",13.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1980","1980",13.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1981","1981",13.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1982","1982",13.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1983","1983",14.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1984","1984",14.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1985","1985",14.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1986","1986",14.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1987","1987",14.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1988","1988",14.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1989","1989",14.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1990","1990",15.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1991","1991",15.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1992","1992",15.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1993","1993",15.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1994","1994",15.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1995","1995",15.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1996","1996",15.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1997","1997",16.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1998","1998",16.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","1999","1999",16.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2000","2000",16.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2001","2001",17.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2002","2002",17.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2003","2003",17.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2004","2004",17.8,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2005","2005",18.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2006","2006",18.3,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2007","2007",18.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2008","2008",18.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2009","2009",18.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2010","2010",18.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2011","2011",19.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2012","2012",19.1,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2013","2013",19.2,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2014","2014",19.4,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2015","2015",19.5,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2016","2016",19.6,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2017","2017",19.7,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2018","2018",19.9,,
"EVIEHO65","Males at age 65","EVIDUREV","Years","AUS","Australia","2019","2019",20,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUS","Australia","1964","1964",5.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUS","Australia","1965","1965",5.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUS","Australia","1966","1966",5.3,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUS","Australia","1967","1967",5.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUS","Australia","1968","1968",5.2,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUS","Australia","1969","1969",5.6,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUS","Australia","1970","1970",5.4,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUS","Australia","1971","1971",5.7,,
"EVIEHO80","Males at age 80","EVIDUREV","Years","AUS","Australia","1972","1972",5.8,,
