LOCATION,Country,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
CHN,China,GDP,TOT,MLN_USD,A,2014,17121277.1,
CHN,China,GDP,TOT,MLN_USD,A,2015,17796747.04,
CHN,China,GDP,TOT,MLN_USD,A,2016,18712097.15,
CHN,China,GDP,TOT,MLN_USD,A,2017,19887035.11,
CHN,China,GDP,TOT,MLN_USD,A,2018,21739076.02,
CHN,China,GDP,TOT,MLN_USD,A,2019,23547025.99,
COL,Colombia,GDP,TOT,MLN_USD,A,1975,33205.665,E
COL,Colombia,GDP,TOT,MLN_USD,A,1976,36659.912,E
COL,Colombia,GDP,TOT,MLN_USD,A,1977,40569.6,E
COL,Colombia,GDP,TOT,MLN_USD,A,1978,47117.338,E
COL,Colombia,GDP,TOT,MLN_USD,A,1979,53797.652,E
COL,Colombia,GDP,TOT,MLN_USD,A,1980,61095.046,E
COL,Colombia,GDP,TOT,MLN_USD,A,1981,68528.285,E
COL,Colombia,GDP,TOT,MLN_USD,A,1982,73582.395,E
COL,Colombia,GDP,TOT,MLN_USD,A,1983,77772.817,E
COL,Colombia,GDP,TOT,MLN_USD,A,1984,83008.015,E
COL,Colombia,GDP,TOT,MLN_USD,A,1985,88220.892,E
COL,Colombia,GDP,TOT,MLN_USD,A,1986,95189.785,E
COL,Colombia,GDP,TOT,MLN_USD,A,1987,103009.869,E
COL,Colombia,GDP,TOT,MLN_USD,A,1988,111458.759,E
COL,Colombia,GDP,TOT,MLN_USD,A,1989,119941.139,E
COL,Colombia,GDP,TOT,MLN_USD,A,1990,165700.635,E
COL,Colombia,GDP,TOT,MLN_USD,A,1991,176082.271,E
COL,Colombia,GDP,TOT,MLN_USD,A,1992,187881.644,E
COL,Colombia,GDP,TOT,MLN_USD,A,1993,203347.607,E
COL,Colombia,GDP,TOT,MLN_USD,A,1994,219336.691,E
COL,Colombia,GDP,TOT,MLN_USD,A,1995,235861.379,E
COL,Colombia,GDP,TOT,MLN_USD,A,1996,243994.265,E
COL,Colombia,GDP,TOT,MLN_USD,A,1997,256130.449,E
COL,Colombia,GDP,TOT,MLN_USD,A,1998,260578.396,E
COL,Colombia,GDP,TOT,MLN_USD,A,1999,250618.738,E
COL,Colombia,GDP,TOT,MLN_USD,A,2000,262804.16,E
COL,Colombia,GDP,TOT,MLN_USD,A,2001,273074.932,E
COL,Colombia,GDP,TOT,MLN_USD,A,2002,284339.865,E
COL,Colombia,GDP,TOT,MLN_USD,A,2003,300969.204,E
COL,Colombia,GDP,TOT,MLN_USD,A,2004,325554.521,E
COL,Colombia,GDP,TOT,MLN_USD,A,2005,351494.949,
COL,Colombia,GDP,TOT,MLN_USD,A,2006,386455.856,
COL,Colombia,GDP,TOT,MLN_USD,A,2007,423576.909,
COL,Colombia,GDP,TOT,MLN_USD,A,2008,445994.474,
COL,Colombia,GDP,TOT,MLN_USD,A,2009,454515.97,
COL,Colombia,GDP,TOT,MLN_USD,A,2010,480479.224,
COL,Colombia,GDP,TOT,MLN_USD,A,2011,524596.546,
COL,Colombia,GDP,TOT,MLN_USD,A,2012,548251.361,
COL,Colombia,GDP,TOT,MLN_USD,A,2013,585888.316,
COL,Colombia,GDP,TOT,MLN_USD,A,2014,618792.732,
COL,Colombia,GDP,TOT,MLN_USD,A,2015,624119.465,
COL,Colombia,GDP,TOT,MLN_USD,A,2016,665398.39,
COL,Colombia,GDP,TOT,MLN_USD,A,2017,693117.075,
COL,Colombia,GDP,TOT,MLN_USD,A,2018,738255.957,
COL,Colombia,GDP,TOT,MLN_USD,A,2019,786356.837,P
COL,Colombia,GDP,TOT,MLN_USD,A,2020,741127.943,E
EST,Estonia,GDP,TOT,MLN_USD,A,1993,8652.323,E
EST,Estonia,GDP,TOT,MLN_USD,A,1994,8691.941,E
EST,Estonia,GDP,TOT,MLN_USD,A,1995,9275.903,
EST,Estonia,GDP,TOT,MLN_USD,A,1996,9719.971,
EST,Estonia,GDP,TOT,MLN_USD,A,1997,11149.006,
EST,Estonia,GDP,TOT,MLN_USD,A,1998,11696.499,
EST,Estonia,GDP,TOT,MLN_USD,A,1999,11705.252,
EST,Estonia,GDP,TOT,MLN_USD,A,2000,13184.477,
EST,Estonia,GDP,TOT,MLN_USD,A,2001,14334.132,
EST,Estonia,GDP,TOT,MLN_USD,A,2002,16097.532,
EST,Estonia,GDP,TOT,MLN_USD,A,2003,17989.12,
EST,Estonia,GDP,TOT,MLN_USD,A,2004,19787.615,
EST,Estonia,GDP,TOT,MLN_USD,A,2005,22523.035,
EST,Estonia,GDP,TOT,MLN_USD,A,2006,26003.489,
EST,Estonia,GDP,TOT,MLN_USD,A,2007,29715.859,
EST,Estonia,GDP,TOT,MLN_USD,A,2008,30525.864,
EST,Estonia,GDP,TOT,MLN_USD,A,2009,27502.871,
EST,Estonia,GDP,TOT,MLN_USD,A,2010,29046.155,
EST,Estonia,GDP,TOT,MLN_USD,A,2011,32895.25,
EST,Estonia,GDP,TOT,MLN_USD,A,2012,34642.164,
EST,Estonia,GDP,TOT,MLN_USD,A,2013,36432.845,
EST,Estonia,GDP,TOT,MLN_USD,A,2014,38300.163,
EST,Estonia,GDP,TOT,MLN_USD,A,2015,38658.851,
EST,Estonia,GDP,TOT,MLN_USD,A,2016,41548.815,
EST,Estonia,GDP,TOT,MLN_USD,A,2017,44601.599,
EST,Estonia,GDP,TOT,MLN_USD,A,2018,48023.215,
EST,Estonia,GDP,TOT,MLN_USD,A,2019,51509.344,
EST,Estonia,GDP,TOT,MLN_USD,A,2020,51105.785,
IND,India,GDP,TOT,MLN_USD,A,1970,152694.934,E
IND,India,GDP,TOT,MLN_USD,A,1971,163071.097,E
IND,India,GDP,TOT,MLN_USD,A,1972,169179.026,E
IND,India,GDP,TOT,MLN_USD,A,1973,184330.693,E
IND,India,GDP,TOT,MLN_USD,A,1974,203299.58,E
IND,India,GDP,TOT,MLN_USD,A,1975,242455.185,E
IND,India,GDP,TOT,MLN_USD,A,1976,260052.606,E
IND,India,GDP,TOT,MLN_USD,A,1977,296249.08,E
IND,India,GDP,TOT,MLN_USD,A,1978,335200.411,E
IND,India,GDP,TOT,MLN_USD,A,1979,343995.471,E
IND,India,GDP,TOT,MLN_USD,A,1980,400332.653,E
IND,India,GDP,TOT,MLN_USD,A,1981,464532.833,E
IND,India,GDP,TOT,MLN_USD,A,1982,510376.099,E
IND,India,GDP,TOT,MLN_USD,A,1983,569024.261,E
IND,India,GDP,TOT,MLN_USD,A,1984,612078.335,E
IND,India,GDP,TOT,MLN_USD,A,1985,664612.438,E
IND,India,GDP,TOT,MLN_USD,A,1986,710382.004,E
IND,India,GDP,TOT,MLN_USD,A,1987,756811.769,E
IND,India,GDP,TOT,MLN_USD,A,1988,858942.254,E
IND,India,GDP,TOT,MLN_USD,A,1989,945702.666,E
IND,India,GDP,TOT,MLN_USD,A,1990,1035392.411,E
IND,India,GDP,TOT,MLN_USD,A,1991,1081719.25,E
IND,India,GDP,TOT,MLN_USD,A,1992,1167026.26,E
IND,India,GDP,TOT,MLN_USD,A,1993,1251432.788,E
IND,India,GDP,TOT,MLN_USD,A,1994,1363267.027,E
IND,India,GDP,TOT,MLN_USD,A,1995,1497278.186,E
IND,India,GDP,TOT,MLN_USD,A,1996,1639800.406,E
IND,India,GDP,TOT,MLN_USD,A,1997,1735631.106,E
IND,India,GDP,TOT,MLN_USD,A,1998,1863712.751,E
IND,India,GDP,TOT,MLN_USD,A,1999,2057860.823,E
IND,India,GDP,TOT,MLN_USD,A,2000,2184672.996,E
IND,India,GDP,TOT,MLN_USD,A,2001,2340291.66,E
IND,India,GDP,TOT,MLN_USD,A,2002,2467741.796,E
IND,India,GDP,TOT,MLN_USD,A,2003,2711146.309,E
IND,India,GDP,TOT,MLN_USD,A,2004,3004720.147,E
IND,India,GDP,TOT,MLN_USD,A,2005,3341591.148,E
IND,India,GDP,TOT,MLN_USD,A,2006,3692995.072,E
IND,India,GDP,TOT,MLN_USD,A,2007,4117624.683,E
IND,India,GDP,TOT,MLN_USD,A,2008,4339909.661,E
IND,India,GDP,TOT,MLN_USD,A,2009,4700537.017,E
IND,India,GDP,TOT,MLN_USD,A,2010,5170042.756,E
IND,India,GDP,TOT,MLN_USD,A,2011,5618380.736,
IND,India,GDP,TOT,MLN_USD,A,2012,6153155.414,
IND,India,GDP,TOT,MLN_USD,A,2013,6477517.562,
IND,India,GDP,TOT,MLN_USD,A,2014,6781021.981,
IND,India,GDP,TOT,MLN_USD,A,2015,7155724.182,
IND,India,GDP,TOT,MLN_USD,A,2016,7665672.881,
IND,India,GDP,TOT,MLN_USD,A,2017,8123456.655,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,1993,882246.516,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,1994,969027.177,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,1995,1070670.64,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,1996,1175514.685,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,1997,1251984.81,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,1998,1099882.399,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,1999,1124589.746,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,2000,1097928.464,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,2001,1162890.788,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,2002,1234436.591,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,2003,1317467.763,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,2004,1421001.335,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,2005,1548675.945,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,2006,1683312.047,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,2007,1838206.148,E
IDN,Indonesia,GDP,TOT,MLN_USD,A,2008,1986656.18,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2009,2052493.739,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2010,2056981.02,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2011,2229511.719,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2012,2413435.226,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2013,2535041.373,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2014,2622251.601,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2015,2647706.549,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2016,2744896.64,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2017,2894125.53,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2018,3116958.911,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2019,3331807.554,
IDN,Indonesia,GDP,TOT,MLN_USD,A,2020,3302376.91,
ISR,Israel,GDP,TOT,MLN_USD,A,1977,22571.62,E
ISR,Israel,GDP,TOT,MLN_USD,A,1978,25502.522,E
ISR,Israel,GDP,TOT,MLN_USD,A,1979,29332.552,E
ISR,Israel,GDP,TOT,MLN_USD,A,1980,32516.661,E
ISR,Israel,GDP,TOT,MLN_USD,A,1981,37494.156,E
ISR,Israel,GDP,TOT,MLN_USD,A,1982,40639.705,E
ISR,Israel,GDP,TOT,MLN_USD,A,1983,43650.019,E
ISR,Israel,GDP,TOT,MLN_USD,A,1984,45646.847,E
ISR,Israel,GDP,TOT,MLN_USD,A,1985,48991.413,E
ISR,Israel,GDP,TOT,MLN_USD,A,1986,52072.2,E
ISR,Israel,GDP,TOT,MLN_USD,A,1987,57169.409,E
ISR,Israel,GDP,TOT,MLN_USD,A,1988,60908.347,E
ISR,Israel,GDP,TOT,MLN_USD,A,1989,63659.952,E
ISR,Israel,GDP,TOT,MLN_USD,A,1990,70874.131,E
ISR,Israel,GDP,TOT,MLN_USD,A,1991,78931.918,E
ISR,Israel,GDP,TOT,MLN_USD,A,1992,86994.815,E
ISR,Israel,GDP,TOT,MLN_USD,A,1993,92722.183,E
ISR,Israel,GDP,TOT,MLN_USD,A,1994,101736.48,E
ISR,Israel,GDP,TOT,MLN_USD,A,1995,110728.163,
ISR,Israel,GDP,TOT,MLN_USD,A,1996,118493.2,
ISR,Israel,GDP,TOT,MLN_USD,A,1997,125234.493,
ISR,Israel,GDP,TOT,MLN_USD,A,1998,131947.461,
ISR,Israel,GDP,TOT,MLN_USD,A,1999,138642.263,
ISR,Israel,GDP,TOT,MLN_USD,A,2000,157214.843,
ISR,Israel,GDP,TOT,MLN_USD,A,2001,160816.202,
ISR,Israel,GDP,TOT,MLN_USD,A,2002,166121.219,
ISR,Israel,GDP,TOT,MLN_USD,A,2003,159795.176,
ISR,Israel,GDP,TOT,MLN_USD,A,2004,171959.472,
ISR,Israel,GDP,TOT,MLN_USD,A,2005,172243.315,
ISR,Israel,GDP,TOT,MLN_USD,A,2006,181326.484,
ISR,Israel,GDP,TOT,MLN_USD,A,2007,197446.979,
ISR,Israel,GDP,TOT,MLN_USD,A,2008,200719.741,
ISR,Israel,GDP,TOT,MLN_USD,A,2009,205786.471,
ISR,Israel,GDP,TOT,MLN_USD,A,2010,219755.294,
ISR,Israel,GDP,TOT,MLN_USD,A,2011,236754.913,
ISR,Israel,GDP,TOT,MLN_USD,A,2012,250707.948,
ISR,Israel,GDP,TOT,MLN_USD,A,2013,275250.515,
ISR,Israel,GDP,TOT,MLN_USD,A,2014,281527.436,
ISR,Israel,GDP,TOT,MLN_USD,A,2015,297285.641,
ISR,Israel,GDP,TOT,MLN_USD,A,2016,322994.484,
ISR,Israel,GDP,TOT,MLN_USD,A,2017,338372.035,
ISR,Israel,GDP,TOT,MLN_USD,A,2018,358359.666,
ISR,Israel,GDP,TOT,MLN_USD,A,2019,379793.445,
ISR,Israel,GDP,TOT,MLN_USD,A,2020,385772.777,
RUS,Russia,GDP,TOT,MLN_USD,A,1995,893649.805,E
RUS,Russia,GDP,TOT,MLN_USD,A,1996,877181.595,E
RUS,Russia,GDP,TOT,MLN_USD,A,1997,904631.52,E
RUS,Russia,GDP,TOT,MLN_USD,A,1998,865918.063,E
RUS,Russia,GDP,TOT,MLN_USD,A,1999,934209.415,E
RUS,Russia,GDP,TOT,MLN_USD,A,2000,1073593.408,E
RUS,Russia,GDP,TOT,MLN_USD,A,2001,1152998.495,E
RUS,Russia,GDP,TOT,MLN_USD,A,2002,1253122.777,E
RUS,Russia,GDP,TOT,MLN_USD,A,2003,1437840.922,E
RUS,Russia,GDP,TOT,MLN_USD,A,2004,1582506.988,E
RUS,Russia,GDP,TOT,MLN_USD,A,2005,1822444.794,E
RUS,Russia,GDP,TOT,MLN_USD,A,2006,2291243.855,E
RUS,Russia,GDP,TOT,MLN_USD,A,2007,2553606.502,E
RUS,Russia,GDP,TOT,MLN_USD,A,2008,3091455.591,E
RUS,Russia,GDP,TOT,MLN_USD,A,2009,2973733.08,E
RUS,Russia,GDP,TOT,MLN_USD,A,2010,3143873.887,E
RUS,Russia,GDP,TOT,MLN_USD,A,2011,3259319.17,
RUS,Russia,GDP,TOT,MLN_USD,A,2012,3480301.72,
RUS,Russia,GDP,TOT,MLN_USD,A,2013,3741783.371,
RUS,Russia,GDP,TOT,MLN_USD,A,2014,3763536.922,
RUS,Russia,GDP,TOT,MLN_USD,A,2015,3526234.314,
RUS,Russia,GDP,TOT,MLN_USD,A,2016,3538975.3,
RUS,Russia,GDP,TOT,MLN_USD,A,2017,3807099.411,
RUS,Russia,GDP,TOT,MLN_USD,A,2018,4211362.884,
RUS,Russia,GDP,TOT,MLN_USD,A,2019,4283892.18,
RUS,Russia,GDP,TOT,MLN_USD,A,2020,4133083.597,
SVN,Slovenia,GDP,TOT,MLN_USD,A,1990,24676.973,E
SVN,Slovenia,GDP,TOT,MLN_USD,A,1991,23240.939,E
SVN,Slovenia,GDP,TOT,MLN_USD,A,1992,22471.827,E
SVN,Slovenia,GDP,TOT,MLN_USD,A,1993,23658.354,E
SVN,Slovenia,GDP,TOT,MLN_USD,A,1994,25450.859,E
SVN,Slovenia,GDP,TOT,MLN_USD,A,1995,27051.747,
SVN,Slovenia,GDP,TOT,MLN_USD,A,1996,28383.946,
SVN,Slovenia,GDP,TOT,MLN_USD,A,1997,30340.383,
SVN,Slovenia,GDP,TOT,MLN_USD,A,1998,31815.854,
SVN,Slovenia,GDP,TOT,MLN_USD,A,1999,33876.846,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2000,35818.652,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2001,37762.261,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2002,40372.33,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2003,42091.237,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2004,45416.216,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2005,47716.594,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2006,51548.468,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2007,55572.363,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2008,59839.586,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2009,56209.216,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2010,57049.221,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2011,59391.555,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2012,59745.667,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2013,61744.434,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2014,63653.392,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2015,65265.909,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2016,70079.359,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2017,75434.833,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2018,80706.96,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2019,86028.575,
SVN,Slovenia,GDP,TOT,MLN_USD,A,2020,83150.992,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1970,49712.479,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1971,54467.478,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1972,57762.274,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1973,63713.187,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1974,73690.498,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1975,81881.237,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1976,88331.087,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1977,93731.257,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1978,103348.43,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1979,116165.264,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1980,135044.052,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1981,155746.565,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1982,164734.906,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1983,168026.171,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1984,182965.033,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1985,186464.437,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1986,190253.613,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1987,199053.155,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1988,214729.967,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1989,228492.038,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1990,236292.031,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1991,241795.483,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1992,242020.314,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1993,250810.751,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1994,264363.841,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1995,278274.213,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1996,295554.385,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1997,308467.828,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1998,313499.397,
ZAF,South Africa,GDP,TOT,MLN_USD,A,1999,325658.318,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2000,346921.747,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2001,364103.541,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2002,383549.133,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2003,402193.233,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2004,431832.392,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2005,468781.595,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2006,510032.429,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2007,551807.921,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2008,580492.268,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2009,575921.095,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2010,600342.463,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2011,633011.149,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2012,637033.795,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2013,668457.699,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2014,682954.739,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2015,695228.551,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2016,707743.902,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2017,724100.729,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2018,747322.178,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2019,761823.649,
ZAF,South Africa,GDP,TOT,MLN_USD,A,2020,717389.391,
DEW,#N/A,GDP,TOT,MLN_USD,A,1970,276730.633,
DEW,#N/A,GDP,TOT,MLN_USD,A,1971,299905.269,
DEW,#N/A,GDP,TOT,MLN_USD,A,1972,326366.453,
DEW,#N/A,GDP,TOT,MLN_USD,A,1973,360571.134,
DEW,#N/A,GDP,TOT,MLN_USD,A,1974,396464.788,
DEW,#N/A,GDP,TOT,MLN_USD,A,1975,429433.161,
DEW,#N/A,GDP,TOT,MLN_USD,A,1976,475429.982,
DEW,#N/A,GDP,TOT,MLN_USD,A,1977,521828.014,
DEW,#N/A,GDP,TOT,MLN_USD,A,1978,575265.783,
DEW,#N/A,GDP,TOT,MLN_USD,A,1979,648588.426,
DEW,#N/A,GDP,TOT,MLN_USD,A,1980,717053.748,
DEW,#N/A,GDP,TOT,MLN_USD,A,1981,788133.178,
DEW,#N/A,GDP,TOT,MLN_USD,A,1982,833736.023,
DEW,#N/A,GDP,TOT,MLN_USD,A,1983,880268.751,
DEW,#N/A,GDP,TOT,MLN_USD,A,1984,937246.114,
DEW,#N/A,GDP,TOT,MLN_USD,A,1985,989736.455,
DEW,#N/A,GDP,TOT,MLN_USD,A,1986,1032794.151,
DEW,#N/A,GDP,TOT,MLN_USD,A,1987,1074006.333,
DEW,#N/A,GDP,TOT,MLN_USD,A,1988,1152817.388,
DEW,#N/A,GDP,TOT,MLN_USD,A,1989,1244310.092,
DEW,#N/A,GDP,TOT,MLN_USD,A,1990,1358156.873,
DEW,#N/A,GDP,TOT,MLN_USD,A,1991,1475016.799,
OECD,#N/A,GDP,TOT,MLN_USD,A,1970,3228755.234,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1971,3520712.199,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1972,3875143.994,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1973,4342950.868,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1974,4786148.992,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1975,5251286.96,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1976,5811454.072,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1977,6398623.185,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1978,7155512.231,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1979,8050915.606,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1980,8893666.884,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1981,9957055.929,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1982,10585023.02,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1983,11326269.95,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1984,12293174.48,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1985,13155630.39,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1986,13820988.4,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1987,14687318.45,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1988,15898198.63,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1989,17143679.22,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1990,18320695.28,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1991,19226009.33,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1992,20114937.05,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1993,20890829.98,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1994,22041324.73,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1995,23079861.97,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1996,24278995.38,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1997,25598326.95,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1998,26479081.06,E
OECD,#N/A,GDP,TOT,MLN_USD,A,1999,27713187.97,E
OECD,#N/A,GDP,TOT,MLN_USD,A,2000,29632972.83,E
OECD,#N/A,GDP,TOT,MLN_USD,A,2001,30777860.38,E
OECD,#N/A,GDP,TOT,MLN_USD,A,2002,31976054.07,E
OECD,#N/A,GDP,TOT,MLN_USD,A,2003,33154852.85,E
OECD,#N/A,GDP,TOT,MLN_USD,A,2004,35161855.01,E
OECD,#N/A,GDP,TOT,MLN_USD,A,2005,37097221.32,
OECD,#N/A,GDP,TOT,MLN_USD,A,2006,39839313.91,
OECD,#N/A,GDP,TOT,MLN_USD,A,2007,42078405.71,
OECD,#N/A,GDP,TOT,MLN_USD,A,2008,43489880.2,
OECD,#N/A,GDP,TOT,MLN_USD,A,2009,42629223.41,
OECD,#N/A,GDP,TOT,MLN_USD,A,2010,44569811.71,B
OECD,#N/A,GDP,TOT,MLN_USD,A,2011,46620619.35,
OECD,#N/A,GDP,TOT,MLN_USD,A,2012,48147499.47,
OECD,#N/A,GDP,TOT,MLN_USD,A,2013,50184298.12,
OECD,#N/A,GDP,TOT,MLN_USD,A,2014,51997210.98,
OECD,#N/A,GDP,TOT,MLN_USD,A,2015,53868501.38,
OECD,#N/A,GDP,TOT,MLN_USD,A,2016,56115409.81,
OECD,#N/A,GDP,TOT,MLN_USD,A,2017,58583522.14,
OECD,#N/A,GDP,TOT,MLN_USD,A,2018,61264876.66,E
OECD,#N/A,GDP,TOT,MLN_USD,A,2019,63285578.19,E
OECD,#N/A,GDP,TOT,MLN_USD,A,2020,61325872.55,E
OECDE,#N/A,GDP,TOT,MLN_USD,A,1994,8976344.112,E
OECDE,#N/A,GDP,TOT,MLN_USD,A,1995,9431826.605,E
OECDE,#N/A,GDP,TOT,MLN_USD,A,1996,9843570.048,E
OECDE,#N/A,GDP,TOT,MLN_USD,A,1997,10341331.29,E
OECDE,#N/A,GDP,TOT,MLN_USD,A,1998,10624998.56,
OECDE,#N/A,GDP,TOT,MLN_USD,A,1999,11030733.55,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2000,11831419.35,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2001,12379432.37,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2002,12924184.81,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2003,13273656.05,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2004,14014385.72,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2005,14626140.61,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2006,15935805.84,
OECDE,#N/A,GDP,TOT,MLN_USD,A,2007,16968915.39,
